filepath,steering
dataset/2019-4-11-20-22-50 242959.jpeg,-0.9800000190734863
dataset/2019-4-11-20-22-50 325055.jpeg,-0.9800000190734863
dataset/2019-4-11-20-22-50 418968.jpeg,-0.9800000190734863
dataset/2019-4-11-20-22-50 514721.jpeg,0.0
dataset/2019-4-11-20-22-50 598776.jpeg,0.0
dataset/2019-4-11-20-22-50 676396.jpeg,0.14000000059604645
dataset/2019-4-11-20-22-50 755194.jpeg,0.18000000715255737
dataset/2019-4-11-20-22-50 833986.jpeg,0.36000001430511475
dataset/2019-4-11-20-22-50 912317.jpeg,0.5600000023841858
dataset/2019-4-11-20-22-50 994545.jpeg,0.699999988079071
dataset/2019-4-11-20-22-51 91715.jpeg,0.8600000143051147
dataset/2019-4-11-20-22-51 172136.jpeg,0.9200000166893005
dataset/2019-4-11-20-22-51 250541.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-51 329016.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-51 407053.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-51 485319.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-51 566849.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-51 646709.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-51 725396.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-51 804029.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-51 881253.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-51 958552.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 35995.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 118507.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 196655.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 273679.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 351001.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 429344.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 506166.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 583366.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 662763.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 740342.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 817430.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 894468.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-52 972588.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 50882.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 128529.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 205536.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 284834.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 367663.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 447197.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 529436.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 608016.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 686614.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 765618.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 848540.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-53 927636.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 8475.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 91508.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 172015.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 254895.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 335203.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 415173.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 496441.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 578485.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 658927.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 739427.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 822994.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 905471.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-54 986034.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 67960.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 149874.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 230054.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 310624.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 390529.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 474239.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 557902.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 637432.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 717332.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 796246.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 876313.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-55 956053.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-56 35705.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-56 115598.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-56 194395.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-56 276380.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-56 371955.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-56 460018.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-56 538586.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-56 616382.jpeg,0.0
dataset/2019-4-11-20-22-56 694345.jpeg,0.0
dataset/2019-4-11-20-22-56 773181.jpeg,0.0
dataset/2019-4-11-20-22-56 851928.jpeg,0.0
dataset/2019-4-11-20-22-56 930746.jpeg,0.0
dataset/2019-4-11-20-22-57 9348.jpeg,0.0
dataset/2019-4-11-20-22-57 88713.jpeg,0.0
dataset/2019-4-11-20-22-57 166854.jpeg,0.0
dataset/2019-4-11-20-22-57 247633.jpeg,0.0
dataset/2019-4-11-20-22-57 333466.jpeg,0.0
dataset/2019-4-11-20-22-57 411750.jpeg,0.0
dataset/2019-4-11-20-22-57 490163.jpeg,0.0
dataset/2019-4-11-20-22-57 567765.jpeg,0.0
dataset/2019-4-11-20-22-57 645038.jpeg,0.0
dataset/2019-4-11-20-22-57 730033.jpeg,0.0
dataset/2019-4-11-20-22-57 807854.jpeg,0.0
dataset/2019-4-11-20-22-57 885776.jpeg,0.0
dataset/2019-4-11-20-22-57 963410.jpeg,0.0
dataset/2019-4-11-20-22-58 40940.jpeg,0.0
dataset/2019-4-11-20-22-58 118055.jpeg,0.0
dataset/2019-4-11-20-22-58 195111.jpeg,0.0
dataset/2019-4-11-20-22-58 281875.jpeg,0.0
dataset/2019-4-11-20-22-58 364375.jpeg,0.0
dataset/2019-4-11-20-22-58 441423.jpeg,0.10000000149011612
dataset/2019-4-11-20-22-58 519721.jpeg,0.2800000011920929
dataset/2019-4-11-20-22-58 596340.jpeg,0.3199999928474426
dataset/2019-4-11-20-22-58 680700.jpeg,0.47999998927116394
dataset/2019-4-11-20-22-58 756599.jpeg,0.6600000262260437
dataset/2019-4-11-20-22-58 833427.jpeg,0.7799999713897705
dataset/2019-4-11-20-22-58 909983.jpeg,0.9399999976158142
dataset/2019-4-11-20-22-58 991132.jpeg,0.9599999785423279
dataset/2019-4-11-20-22-59 69123.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 146168.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 222990.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 300370.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 379000.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 456362.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 534920.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 613136.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 693201.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 770092.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 848674.jpeg,0.9800000190734863
dataset/2019-4-11-20-22-59 926256.jpeg,0.9800000190734863
dataset/2019-4-11-20-23-0 2801.jpeg,0.9800000190734863
dataset/2019-4-11-20-23-0 79439.jpeg,0.9800000190734863
dataset/2019-4-11-20-23-0 155973.jpeg,0.9800000190734863
dataset/2019-4-11-20-23-0 234308.jpeg,0.9800000190734863
dataset/2019-4-11-20-23-0 316789.jpeg,0.9800000190734863
dataset/2019-4-11-20-23-0 399909.jpeg,0.9800000190734863
dataset/2019-4-11-20-23-0 478340.jpeg,0.0
dataset/2019-4-11-20-23-0 565959.jpeg,0.0
dataset/2019-4-11-20-23-0 647816.jpeg,0.0
dataset/2019-4-11-20-23-0 724662.jpeg,-0.18000000715255737
dataset/2019-4-11-20-23-0 800343.jpeg,-0.2199999988079071
dataset/2019-4-11-20-23-0 880487.jpeg,-0.3799999952316284
dataset/2019-4-11-20-23-0 960404.jpeg,-0.5799999833106995
dataset/2019-4-11-20-23-1 38730.jpeg,-0.699999988079071
dataset/2019-4-11-20-23-1 136412.jpeg,-0.7599999904632568
dataset/2019-4-11-20-23-1 223784.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-1 300870.jpeg,0.0
dataset/2019-4-11-20-23-1 377719.jpeg,0.0
dataset/2019-4-11-20-23-1 467435.jpeg,0.0
dataset/2019-4-11-20-23-1 551931.jpeg,0.0
dataset/2019-4-11-20-23-1 630324.jpeg,-0.10000000149011612
dataset/2019-4-11-20-23-1 709884.jpeg,-0.25999999046325684
dataset/2019-4-11-20-23-1 789579.jpeg,-0.3799999952316284
dataset/2019-4-11-20-23-1 869353.jpeg,-0.5400000214576721
dataset/2019-4-11-20-23-1 947574.jpeg,-0.5600000023841858
dataset/2019-4-11-20-23-2 32505.jpeg,-0.7200000286102295
dataset/2019-4-11-20-23-2 115113.jpeg,-0.9200000166893005
dataset/2019-4-11-20-23-2 194421.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 274376.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 354766.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 435755.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 517583.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 599753.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 679030.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 758248.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 837406.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 917438.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-2 996430.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 75553.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 160438.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 240463.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 320014.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 399342.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 478676.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 558534.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 638257.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 718887.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 799271.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 880301.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-3 960593.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 40759.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 120496.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 203105.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 285217.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 367284.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 449446.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 534235.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 617911.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 700837.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 784847.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 873009.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-4 962394.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 53904.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 143076.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 231257.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 319112.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 408665.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 497299.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 584661.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 677129.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 770947.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 858477.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-5 948788.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-6 48636.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-6 134507.jpeg,0.0
dataset/2019-4-11-20-23-6 219583.jpeg,0.0
dataset/2019-4-11-20-23-6 327381.jpeg,0.0
dataset/2019-4-11-20-23-6 420469.jpeg,0.0
dataset/2019-4-11-20-23-6 507165.jpeg,-0.14000000059604645
dataset/2019-4-11-20-23-6 593859.jpeg,-0.30000001192092896
dataset/2019-4-11-20-23-6 678910.jpeg,-0.41999998688697815
dataset/2019-4-11-20-23-6 765328.jpeg,-0.6000000238418579
dataset/2019-4-11-20-23-6 851001.jpeg,-0.7400000095367432
dataset/2019-4-11-20-23-6 932389.jpeg,-0.8799999952316284
dataset/2019-4-11-20-23-7 28434.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-7 112514.jpeg,0.0
dataset/2019-4-11-20-23-7 192020.jpeg,0.0
dataset/2019-4-11-20-23-7 270260.jpeg,0.0
dataset/2019-4-11-20-23-7 352915.jpeg,0.0
dataset/2019-4-11-20-23-7 433065.jpeg,0.0
dataset/2019-4-11-20-23-7 514631.jpeg,0.0
dataset/2019-4-11-20-23-7 594138.jpeg,0.0
dataset/2019-4-11-20-23-7 672635.jpeg,0.0
dataset/2019-4-11-20-23-7 751500.jpeg,0.0
dataset/2019-4-11-20-23-7 831140.jpeg,0.0
dataset/2019-4-11-20-23-7 910813.jpeg,0.0
dataset/2019-4-11-20-23-7 990382.jpeg,0.0
dataset/2019-4-11-20-23-8 69858.jpeg,0.0
dataset/2019-4-11-20-23-8 149509.jpeg,0.0
dataset/2019-4-11-20-23-8 231992.jpeg,0.0
dataset/2019-4-11-20-23-8 310629.jpeg,0.0
dataset/2019-4-11-20-23-8 389282.jpeg,0.0
dataset/2019-4-11-20-23-8 467810.jpeg,0.0
dataset/2019-4-11-20-23-8 546150.jpeg,0.0
dataset/2019-4-11-20-23-8 635201.jpeg,0.0
dataset/2019-4-11-20-23-8 718564.jpeg,0.0
dataset/2019-4-11-20-23-8 798465.jpeg,0.10000000149011612
dataset/2019-4-11-20-23-8 877604.jpeg,0.36000001430511475
dataset/2019-4-11-20-23-8 955429.jpeg,0.46000000834465027
dataset/2019-4-11-20-23-9 38249.jpeg,0.5
dataset/2019-4-11-20-23-9 121436.jpeg,0.7400000095367432
dataset/2019-4-11-20-23-9 200726.jpeg,0.0
dataset/2019-4-11-20-23-9 281541.jpeg,0.0
dataset/2019-4-11-20-23-9 368699.jpeg,0.0
dataset/2019-4-11-20-23-25 364841.jpeg,-0.11999999731779099
dataset/2019-4-11-20-23-25 451873.jpeg,-0.30000001192092896
dataset/2019-4-11-20-23-25 541051.jpeg,-0.4399999976158142
dataset/2019-4-11-20-23-25 632179.jpeg,-0.5
dataset/2019-4-11-20-23-25 724142.jpeg,-0.6600000262260437
dataset/2019-4-11-20-23-25 813028.jpeg,-0.8799999952316284
dataset/2019-4-11-20-23-25 912920.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-26 9951.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-26 111211.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-26 211535.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-26 297817.jpeg,0.0
dataset/2019-4-11-20-23-26 397778.jpeg,0.0
dataset/2019-4-11-20-23-26 484248.jpeg,0.0
dataset/2019-4-11-20-23-26 570951.jpeg,-0.1599999964237213
dataset/2019-4-11-20-23-26 656177.jpeg,-0.20000000298023224
dataset/2019-4-11-20-23-26 744135.jpeg,-0.46000000834465027
dataset/2019-4-11-20-23-26 827951.jpeg,-0.6000000238418579
dataset/2019-4-11-20-23-26 910718.jpeg,-0.7200000286102295
dataset/2019-4-11-20-23-26 998478.jpeg,-0.7799999713897705
dataset/2019-4-11-20-23-27 85363.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-27 168151.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-27 252455.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-27 337815.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-27 422729.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-27 524150.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-27 623503.jpeg,0.0
dataset/2019-4-11-20-23-27 710850.jpeg,0.0
dataset/2019-4-11-20-23-27 795332.jpeg,-0.10000000149011612
dataset/2019-4-11-20-23-27 880631.jpeg,-0.30000001192092896
dataset/2019-4-11-20-23-27 965049.jpeg,-0.3400000035762787
dataset/2019-4-11-20-23-28 50646.jpeg,-0.5
dataset/2019-4-11-20-23-28 133006.jpeg,-0.7400000095367432
dataset/2019-4-11-20-23-28 215946.jpeg,-0.7799999713897705
dataset/2019-4-11-20-23-28 300896.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-28 384132.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-28 465537.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-28 547345.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-28 634129.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-28 712648.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-28 789451.jpeg,0.0
dataset/2019-4-11-20-23-28 881204.jpeg,0.0
dataset/2019-4-11-20-23-28 961109.jpeg,0.0
dataset/2019-4-11-20-23-29 38753.jpeg,-0.03999999910593033
dataset/2019-4-11-20-23-29 116732.jpeg,-0.1599999964237213
dataset/2019-4-11-20-23-29 196510.jpeg,-0.41999998688697815
dataset/2019-4-11-20-23-29 273701.jpeg,-0.5600000023841858
dataset/2019-4-11-20-23-29 351612.jpeg,-0.6000000238418579
dataset/2019-4-11-20-23-29 428684.jpeg,-0.6800000071525574
dataset/2019-4-11-20-23-29 506748.jpeg,-0.8199999928474426
dataset/2019-4-11-20-23-29 588882.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-29 673747.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-29 751242.jpeg,-0.9800000190734863
dataset/2019-4-11-20-23-29 828470.jpeg,0.0
dataset/2019-4-11-20-23-29 905090.jpeg,0.0
dataset/2019-4-11-20-23-29 982819.jpeg,0.0
dataset/2019-4-11-20-23-30 62446.jpeg,0.0
dataset/2019-4-11-20-23-30 141533.jpeg,0.0
dataset/2019-4-11-20-23-30 219071.jpeg,0.0
dataset/2019-4-11-20-23-30 298469.jpeg,0.0
dataset/2019-4-11-20-23-30 374709.jpeg,0.0
dataset/2019-4-11-20-23-30 452941.jpeg,0.0
dataset/2019-4-11-20-23-30 529761.jpeg,0.0
dataset/2019-4-11-20-23-30 606557.jpeg,0.0
dataset/2019-4-11-20-23-30 683278.jpeg,0.0
dataset/2019-4-11-20-23-30 759377.jpeg,0.0
dataset/2019-4-11-20-23-30 837394.jpeg,0.0
dataset/2019-4-11-20-23-30 914793.jpeg,0.0
dataset/2019-4-11-20-23-30 990827.jpeg,0.0
dataset/2019-4-11-20-23-31 66847.jpeg,0.0
dataset/2019-4-11-20-23-31 142580.jpeg,0.0
dataset/2019-4-11-20-23-31 219675.jpeg,0.0
dataset/2019-4-11-20-23-31 295171.jpeg,0.0
dataset/2019-4-11-20-23-31 372865.jpeg,0.0
dataset/2019-4-11-20-23-31 450023.jpeg,0.0
dataset/2019-4-11-20-23-31 525749.jpeg,0.0
dataset/2019-4-11-20-23-31 602316.jpeg,0.0
dataset/2019-4-11-20-23-31 679341.jpeg,0.0
dataset/2019-4-11-20-23-31 755837.jpeg,0.0
dataset/2019-4-11-20-23-31 832727.jpeg,0.0
dataset/2019-4-11-20-23-31 908882.jpeg,0.0
dataset/2019-4-11-20-23-31 985574.jpeg,0.0
dataset/2019-4-11-20-23-32 62397.jpeg,0.0
dataset/2019-4-11-20-23-32 139677.jpeg,0.0
dataset/2019-4-11-20-23-32 215931.jpeg,0.0
dataset/2019-4-11-20-23-32 293742.jpeg,0.0
dataset/2019-4-11-20-23-32 372289.jpeg,0.0
dataset/2019-4-11-20-23-32 449220.jpeg,0.0
dataset/2019-4-11-20-23-32 527789.jpeg,0.0
dataset/2019-4-11-20-23-32 606099.jpeg,0.0
dataset/2019-4-11-20-23-32 687308.jpeg,0.0
dataset/2019-4-11-20-23-32 764774.jpeg,0.0
dataset/2019-4-11-20-23-32 843109.jpeg,0.0
dataset/2019-4-11-20-23-32 920265.jpeg,0.0
dataset/2019-4-11-20-23-32 996816.jpeg,0.0
dataset/2019-4-11-20-23-33 76656.jpeg,0.0
dataset/2019-4-11-20-23-33 154667.jpeg,0.0
dataset/2019-4-11-20-23-33 232590.jpeg,0.0
dataset/2019-4-11-20-23-33 310539.jpeg,0.0
dataset/2019-4-11-20-23-33 387719.jpeg,0.0
dataset/2019-4-11-20-23-33 465478.jpeg,0.0
dataset/2019-4-11-20-23-33 542849.jpeg,0.0
dataset/2019-4-11-20-23-33 620094.jpeg,0.0
dataset/2019-4-11-20-23-33 697472.jpeg,0.0
dataset/2019-4-11-20-23-33 779388.jpeg,0.0
dataset/2019-4-11-20-23-33 856385.jpeg,0.0
dataset/2019-4-11-20-23-33 934402.jpeg,0.0
dataset/2019-4-11-20-23-34 28578.jpeg,0.0
dataset/2019-4-11-20-23-34 109306.jpeg,0.0
dataset/2019-4-11-20-23-34 187227.jpeg,-0.03999999910593033
dataset/2019-4-11-20-23-34 265464.jpeg,-0.18000000715255737
dataset/2019-4-11-20-23-34 349529.jpeg,-0.3199999928474426
dataset/2019-4-11-20-23-34 432575.jpeg,-0.46000000834465027
dataset/2019-4-11-20-23-34 509909.jpeg,-0.5799999833106995
dataset/2019-4-11-20-23-34 585986.jpeg,0.0
dataset/2019-4-11-20-23-34 665224.jpeg,0.0
